ntree,maxnodes,nodesize,mtry,accTa,accTe
160,400,7,9,0,0
170,400,7,9,0,0
180,400,7,9,0,0
190,400,7,9,0,0
200,400,7,9,0,0
210,400,7,9,0,0
220,400,7,9,0,0
230,400,7,9,0,0
240,400,7,9,0,0
250,400,7,9,0,0
260,400,7,9,0,0
270,400,7,9,0,0
280,400,7,9,0,0
290,400,7,9,0,0
300,400,7,9,0,0
10,500,7,9,0,0
20,500,7,9,0,0
30,500,7,9,0,0
40,500,7,9,0,0
50,500,7,9,0,0
60,500,7,9,0,0
70,500,7,9,0,0
80,500,7,9,0,0
90,500,7,9,0,0
100,500,7,9,0,0
110,500,7,9,0,0
120,500,7,9,0,0
130,500,7,9,0,0
140,500,7,9,0,0
150,500,7,9,0,0
160,500,7,9,0,0
170,500,7,9,0,0
180,500,7,9,0,0
190,500,7,9,0,0
200,500,7,9,0,0
210,500,7,9,0,0
220,500,7,9,0,0
230,500,7,9,0,0
240,500,7,9,0,0
250,500,7,9,0,0
260,500,7,9,0,0
270,500,7,9,0,0
280,500,7,9,0,0
290,500,7,9,0,0
300,500,7,9,0,0
10,600,7,9,0,0
20,600,7,9,0,0
30,600,7,9,0,0
40,600,7,9,0,0
50,600,7,9,0,0
60,600,7,9,0,0
70,600,7,9,0,0
80,600,7,9,0,0
90,600,7,9,0,0
100,600,7,9,0,0
110,600,7,9,0,0
120,600,7,9,0,0
130,600,7,9,0,0
140,600,7,9,0,0
150,600,7,9,0,0
160,600,7,9,0,0
170,600,7,9,0,0
180,600,7,9,0,0
190,600,7,9,0,0
200,600,7,9,0,0
210,600,7,9,0,0
220,600,7,9,0,0
230,600,7,9,0,0
240,600,7,9,0,0
250,600,7,9,0,0
260,600,7,9,0,0
270,600,7,9,0,0
280,600,7,9,0,0
290,600,7,9,0,0
300,600,7,9,0,0
10,700,7,9,0,0
20,700,7,9,0,0
30,700,7,9,0,0
40,700,7,9,0,0
50,700,7,9,0,0
60,700,7,9,0,0
70,700,7,9,0,0
80,700,7,9,0,0
90,700,7,9,0,0
100,700,7,9,0,0
110,700,7,9,0,0
120,700,7,9,0,0
130,700,7,9,0,0
140,700,7,9,0,0
150,700,7,9,0,0
160,700,7,9,0,0
170,700,7,9,0,0
180,700,7,9,0,0
190,700,7,9,0,0
200,700,7,9,0,0
210,700,7,9,0,0
220,700,7,9,0,0
230,700,7,9,0,0
240,700,7,9,0,0
250,700,7,9,0,0
260,700,7,9,0,0
270,700,7,9,0,0
280,700,7,9,0,0
290,700,7,9,0,0
300,700,7,9,0,0
10,800,7,9,0,0
20,800,7,9,0,0
30,800,7,9,0,0
40,800,7,9,0,0
50,800,7,9,0,0
60,800,7,9,0,0
70,800,7,9,0,0
80,800,7,9,0,0
90,800,7,9,0,0
100,800,7,9,0,0
110,800,7,9,0,0
120,800,7,9,0,0
130,800,7,9,0,0
140,800,7,9,0,0
150,800,7,9,0,0
160,800,7,9,0,0
170,800,7,9,0,0
180,800,7,9,0,0
190,800,7,9,0,0
200,800,7,9,0,0
210,800,7,9,0,0
220,800,7,9,0,0
230,800,7,9,0,0
240,800,7,9,0,0
250,800,7,9,0,0
260,800,7,9,0,0
270,800,7,9,0,0
280,800,7,9,0,0
290,800,7,9,0,0
300,800,7,9,0,0
10,900,7,9,0,0
20,900,7,9,0,0
30,900,7,9,0,0
40,900,7,9,0,0
50,900,7,9,0,0
60,900,7,9,0,0
70,900,7,9,0,0
80,900,7,9,0,0
90,900,7,9,0,0
100,900,7,9,0,0
110,900,7,9,0,0
120,900,7,9,0,0
130,900,7,9,0,0
140,900,7,9,0,0
150,900,7,9,0,0
160,900,7,9,0,0
170,900,7,9,0,0
180,900,7,9,0,0
190,900,7,9,0,0
200,900,7,9,0,0
210,900,7,9,0,0
220,900,7,9,0,0
230,900,7,9,0,0
240,900,7,9,0,0
250,900,7,9,0,0
260,900,7,9,0,0
270,900,7,9,0,0
280,900,7,9,0,0
290,900,7,9,0,0
300,900,7,9,0,0
10,1000,7,9,0,0
20,1000,7,9,0,0
30,1000,7,9,0,0
40,1000,7,9,0,0
50,1000,7,9,0,0
60,1000,7,9,0,0
70,1000,7,9,0,0
80,1000,7,9,0,0
90,1000,7,9,0,0
100,1000,7,9,0,0
110,1000,7,9,0,0
120,1000,7,9,0,0
130,1000,7,9,0,0
140,1000,7,9,0,0
150,1000,7,9,0,0
160,1000,7,9,0,0
170,1000,7,9,0,0
180,1000,7,9,0,0
190,1000,7,9,0,0
200,1000,7,9,0,0
210,1000,7,9,0,0
220,1000,7,9,0,0
230,1000,7,9,0,0
240,1000,7,9,0,0
250,1000,7,9,0,0
260,1000,7,9,0,0
270,1000,7,9,0,0
280,1000,7,9,0,0
290,1000,7,9,0,0
300,1000,7,9,0,0
10,1100,7,9,0,0
20,1100,7,9,0,0
30,1100,7,9,0,0
40,1100,7,9,0,0
50,1100,7,9,0,0
60,1100,7,9,0,0
70,1100,7,9,0,0
80,1100,7,9,0,0
90,1100,7,9,0,0
100,1100,7,9,0,0
110,1100,7,9,0,0
120,1100,7,9,0,0
130,1100,7,9,0,0
140,1100,7,9,0,0
150,1100,7,9,0,0
160,1100,7,9,0,0
170,1100,7,9,0,0
180,1100,7,9,0,0
190,1100,7,9,0,0
200,1100,7,9,0,0
210,1100,7,9,0,0
220,1100,7,9,0,0
230,1100,7,9,0,0
240,1100,7,9,0,0
250,1100,7,9,0,0
260,1100,7,9,0,0
270,1100,7,9,0,0
280,1100,7,9,0,0
290,1100,7,9,0,0
300,1100,7,9,0,0
10,1200,7,9,0,0
20,1200,7,9,0,0
30,1200,7,9,0,0
40,1200,7,9,0,0
50,1200,7,9,0,0
60,1200,7,9,0,0
70,1200,7,9,0,0
80,1200,7,9,0,0
90,1200,7,9,0,0
100,1200,7,9,0,0
110,1200,7,9,0,0
120,1200,7,9,0,0
130,1200,7,9,0,0
140,1200,7,9,0,0
150,1200,7,9,0,0
160,1200,7,9,0,0
170,1200,7,9,0,0
180,1200,7,9,0,0
190,1200,7,9,0,0
200,1200,7,9,0,0
210,1200,7,9,0,0
220,1200,7,9,0,0
230,1200,7,9,0,0
240,1200,7,9,0,0
250,1200,7,9,0,0
260,1200,7,9,0,0
270,1200,7,9,0,0
280,1200,7,9,0,0
290,1200,7,9,0,0
300,1200,7,9,0,0
10,1300,7,9,0,0
20,1300,7,9,0,0
30,1300,7,9,0,0
40,1300,7,9,0,0
50,1300,7,9,0,0
60,1300,7,9,0,0
70,1300,7,9,0,0
80,1300,7,9,0,0
90,1300,7,9,0,0
100,1300,7,9,0,0
110,1300,7,9,0,0
120,1300,7,9,0,0
130,1300,7,9,0,0
140,1300,7,9,0,0
150,1300,7,9,0,0
160,1300,7,9,0,0
170,1300,7,9,0,0
180,1300,7,9,0,0
190,1300,7,9,0,0
200,1300,7,9,0,0
210,1300,7,9,0,0
220,1300,7,9,0,0
230,1300,7,9,0,0
240,1300,7,9,0,0
250,1300,7,9,0,0
260,1300,7,9,0,0
270,1300,7,9,0,0
280,1300,7,9,0,0
290,1300,7,9,0,0
300,1300,7,9,0,0
10,1400,7,9,0,0
20,1400,7,9,0,0
30,1400,7,9,0,0
40,1400,7,9,0,0
50,1400,7,9,0,0
60,1400,7,9,0,0
70,1400,7,9,0,0
80,1400,7,9,0,0
90,1400,7,9,0,0
100,1400,7,9,0,0
110,1400,7,9,0,0
120,1400,7,9,0,0
130,1400,7,9,0,0
140,1400,7,9,0,0
150,1400,7,9,0,0
160,1400,7,9,0,0
170,1400,7,9,0,0
180,1400,7,9,0,0
190,1400,7,9,0,0
200,1400,7,9,0,0
210,1400,7,9,0,0
220,1400,7,9,0,0
230,1400,7,9,0,0
240,1400,7,9,0,0
250,1400,7,9,0,0
260,1400,7,9,0,0
270,1400,7,9,0,0
280,1400,7,9,0,0
290,1400,7,9,0,0
300,1400,7,9,0,0
10,1500,7,9,0,0
20,1500,7,9,0,0
30,1500,7,9,0,0
40,1500,7,9,0,0
50,1500,7,9,0,0
60,1500,7,9,0,0
70,1500,7,9,0,0
80,1500,7,9,0,0
90,1500,7,9,0,0
100,1500,7,9,0,0
110,1500,7,9,0,0
120,1500,7,9,0,0
130,1500,7,9,0,0
140,1500,7,9,0,0
150,1500,7,9,0,0
160,1500,7,9,0,0
170,1500,7,9,0,0
180,1500,7,9,0,0
190,1500,7,9,0,0
200,1500,7,9,0,0
210,1500,7,9,0,0
220,1500,7,9,0,0
230,1500,7,9,0,0
240,1500,7,9,0,0
250,1500,7,9,0,0
260,1500,7,9,0,0
270,1500,7,9,0,0
280,1500,7,9,0,0
290,1500,7,9,0,0
300,1500,7,9,0,0
10,100,8,9,0,0
20,100,8,9,0,0
30,100,8,9,0,0
40,100,8,9,0,0
50,100,8,9,0,0
60,100,8,9,0,0
70,100,8,9,0,0
80,100,8,9,0,0
90,100,8,9,0,0
100,100,8,9,0,0
110,100,8,9,0,0
120,100,8,9,0,0
130,100,8,9,0,0
140,100,8,9,0,0
150,100,8,9,0,0
160,100,8,9,0,0
170,100,8,9,0,0
180,100,8,9,0,0
190,100,8,9,0,0
200,100,8,9,0,0
210,100,8,9,0,0
220,100,8,9,0,0
230,100,8,9,0,0
240,100,8,9,0,0
250,100,8,9,0,0
260,100,8,9,0,0
270,100,8,9,0,0
280,100,8,9,0,0
290,100,8,9,0,0
300,100,8,9,0,0
10,200,8,9,0,0
20,200,8,9,0,0
30,200,8,9,0,0
40,200,8,9,0,0
50,200,8,9,0,0
60,200,8,9,0,0
70,200,8,9,0,0
80,200,8,9,0,0
90,200,8,9,0,0
100,200,8,9,0,0
110,200,8,9,0,0
120,200,8,9,0,0
130,200,8,9,0,0
140,200,8,9,0,0
150,200,8,9,0,0
160,200,8,9,0,0
170,200,8,9,0,0
180,200,8,9,0,0
190,200,8,9,0,0
200,200,8,9,0,0
210,200,8,9,0,0
220,200,8,9,0,0
230,200,8,9,0,0
240,200,8,9,0,0
250,200,8,9,0,0
260,200,8,9,0,0
270,200,8,9,0,0
280,200,8,9,0,0
290,200,8,9,0,0
300,200,8,9,0,0
10,300,8,9,0,0
20,300,8,9,0,0
30,300,8,9,0,0
40,300,8,9,0,0
50,300,8,9,0,0
60,300,8,9,0,0
70,300,8,9,0,0
80,300,8,9,0,0
90,300,8,9,0,0
100,300,8,9,0,0
110,300,8,9,0,0
120,300,8,9,0,0
130,300,8,9,0,0
140,300,8,9,0,0
150,300,8,9,0,0
160,300,8,9,0,0
170,300,8,9,0,0
180,300,8,9,0,0
190,300,8,9,0,0
200,300,8,9,0,0
210,300,8,9,0,0
220,300,8,9,0,0
230,300,8,9,0,0
240,300,8,9,0,0
250,300,8,9,0,0
260,300,8,9,0,0
270,300,8,9,0,0
280,300,8,9,0,0
290,300,8,9,0,0
300,300,8,9,0,0
10,400,8,9,0,0
20,400,8,9,0,0
30,400,8,9,0,0
40,400,8,9,0,0
50,400,8,9,0,0
60,400,8,9,0,0
70,400,8,9,0,0
80,400,8,9,0,0
90,400,8,9,0,0
100,400,8,9,0,0
110,400,8,9,0,0
120,400,8,9,0,0
130,400,8,9,0,0
140,400,8,9,0,0
150,400,8,9,0,0
160,400,8,9,0,0
170,400,8,9,0,0
180,400,8,9,0,0
190,400,8,9,0,0
200,400,8,9,0,0
210,400,8,9,0,0
220,400,8,9,0,0
230,400,8,9,0,0
240,400,8,9,0,0
250,400,8,9,0,0
260,400,8,9,0,0
270,400,8,9,0,0
280,400,8,9,0,0
290,400,8,9,0,0
300,400,8,9,0,0
10,500,8,9,0,0
20,500,8,9,0,0
30,500,8,9,0,0
40,500,8,9,0,0
50,500,8,9,0,0
60,500,8,9,0,0
70,500,8,9,0,0
80,500,8,9,0,0
90,500,8,9,0,0
100,500,8,9,0,0
110,500,8,9,0,0
120,500,8,9,0,0
130,500,8,9,0,0
140,500,8,9,0,0
150,500,8,9,0,0
160,500,8,9,0,0
170,500,8,9,0,0
180,500,8,9,0,0
190,500,8,9,0,0
200,500,8,9,0,0
210,500,8,9,0,0
220,500,8,9,0,0
230,500,8,9,0,0
240,500,8,9,0,0
250,500,8,9,0,0
260,500,8,9,0,0
270,500,8,9,0,0
280,500,8,9,0,0
290,500,8,9,0,0
300,500,8,9,0,0
10,600,8,9,0,0
20,600,8,9,0,0
30,600,8,9,0,0
40,600,8,9,0,0
50,600,8,9,0,0
60,600,8,9,0,0
70,600,8,9,0,0
80,600,8,9,0,0
90,600,8,9,0,0
100,600,8,9,0,0
110,600,8,9,0,0
120,600,8,9,0,0
130,600,8,9,0,0
140,600,8,9,0,0
150,600,8,9,0,0
160,600,8,9,0,0
170,600,8,9,0,0
180,600,8,9,0,0
190,600,8,9,0,0
200,600,8,9,0,0
210,600,8,9,0,0
220,600,8,9,0,0
230,600,8,9,0,0
240,600,8,9,0,0
250,600,8,9,0,0
260,600,8,9,0,0
270,600,8,9,0,0
280,600,8,9,0,0
290,600,8,9,0,0
300,600,8,9,0,0
10,700,8,9,0,0
20,700,8,9,0,0
30,700,8,9,0,0
40,700,8,9,0,0
50,700,8,9,0,0
60,700,8,9,0,0
70,700,8,9,0,0
80,700,8,9,0,0
90,700,8,9,0,0
100,700,8,9,0,0
110,700,8,9,0,0
120,700,8,9,0,0
130,700,8,9,0,0
140,700,8,9,0,0
150,700,8,9,0,0
160,700,8,9,0,0
170,700,8,9,0,0
180,700,8,9,0,0
190,700,8,9,0,0
200,700,8,9,0,0
210,700,8,9,0,0
220,700,8,9,0,0
230,700,8,9,0,0
240,700,8,9,0,0
250,700,8,9,0,0
260,700,8,9,0,0
270,700,8,9,0,0
280,700,8,9,0,0
290,700,8,9,0,0
300,700,8,9,0,0
10,800,8,9,0,0
20,800,8,9,0,0
30,800,8,9,0,0
40,800,8,9,0,0
50,800,8,9,0,0
60,800,8,9,0,0
70,800,8,9,0,0
80,800,8,9,0,0
90,800,8,9,0,0
100,800,8,9,0,0
110,800,8,9,0,0
120,800,8,9,0,0
130,800,8,9,0,0
140,800,8,9,0,0
150,800,8,9,0,0
160,800,8,9,0,0
170,800,8,9,0,0
180,800,8,9,0,0
190,800,8,9,0,0
200,800,8,9,0,0
210,800,8,9,0,0
220,800,8,9,0,0
230,800,8,9,0,0
240,800,8,9,0,0
250,800,8,9,0,0
260,800,8,9,0,0
270,800,8,9,0,0
280,800,8,9,0,0
290,800,8,9,0,0
300,800,8,9,0,0
10,900,8,9,0,0
20,900,8,9,0,0
30,900,8,9,0,0
40,900,8,9,0,0
50,900,8,9,0,0
60,900,8,9,0,0
70,900,8,9,0,0
80,900,8,9,0,0
90,900,8,9,0,0
100,900,8,9,0,0
110,900,8,9,0,0
120,900,8,9,0,0
130,900,8,9,0,0
140,900,8,9,0,0
150,900,8,9,0,0
160,900,8,9,0,0
170,900,8,9,0,0
180,900,8,9,0,0
190,900,8,9,0,0
200,900,8,9,0,0
210,900,8,9,0,0
220,900,8,9,0,0
230,900,8,9,0,0
240,900,8,9,0,0
250,900,8,9,0,0
260,900,8,9,0,0
270,900,8,9,0,0
280,900,8,9,0,0
290,900,8,9,0,0
300,900,8,9,0,0
10,1000,8,9,0,0
20,1000,8,9,0,0
30,1000,8,9,0,0
40,1000,8,9,0,0
50,1000,8,9,0,0
60,1000,8,9,0,0
70,1000,8,9,0,0
80,1000,8,9,0,0
90,1000,8,9,0,0
100,1000,8,9,0,0
110,1000,8,9,0,0
120,1000,8,9,0,0
130,1000,8,9,0,0
140,1000,8,9,0,0
150,1000,8,9,0,0
160,1000,8,9,0,0
170,1000,8,9,0,0
180,1000,8,9,0,0
190,1000,8,9,0,0
200,1000,8,9,0,0
210,1000,8,9,0,0
220,1000,8,9,0,0
230,1000,8,9,0,0
240,1000,8,9,0,0
250,1000,8,9,0,0
260,1000,8,9,0,0
270,1000,8,9,0,0
280,1000,8,9,0,0
290,1000,8,9,0,0
300,1000,8,9,0,0
10,1100,8,9,0,0
20,1100,8,9,0,0
30,1100,8,9,0,0
40,1100,8,9,0,0
50,1100,8,9,0,0
60,1100,8,9,0,0
70,1100,8,9,0,0
80,1100,8,9,0,0
90,1100,8,9,0,0
100,1100,8,9,0,0
110,1100,8,9,0,0
120,1100,8,9,0,0
130,1100,8,9,0,0
140,1100,8,9,0,0
150,1100,8,9,0,0
160,1100,8,9,0,0
170,1100,8,9,0,0
180,1100,8,9,0,0
190,1100,8,9,0,0
200,1100,8,9,0,0
210,1100,8,9,0,0
220,1100,8,9,0,0
230,1100,8,9,0,0
240,1100,8,9,0,0
250,1100,8,9,0,0
260,1100,8,9,0,0
270,1100,8,9,0,0
280,1100,8,9,0,0
290,1100,8,9,0,0
300,1100,8,9,0,0
10,1200,8,9,0,0
20,1200,8,9,0,0
30,1200,8,9,0,0
40,1200,8,9,0,0
50,1200,8,9,0,0
60,1200,8,9,0,0
70,1200,8,9,0,0
80,1200,8,9,0,0
90,1200,8,9,0,0
100,1200,8,9,0,0
110,1200,8,9,0,0
120,1200,8,9,0,0
130,1200,8,9,0,0
140,1200,8,9,0,0
150,1200,8,9,0,0
160,1200,8,9,0,0
170,1200,8,9,0,0
180,1200,8,9,0,0
190,1200,8,9,0,0
200,1200,8,9,0,0
210,1200,8,9,0,0
220,1200,8,9,0,0
230,1200,8,9,0,0
240,1200,8,9,0,0
250,1200,8,9,0,0
260,1200,8,9,0,0
270,1200,8,9,0,0
280,1200,8,9,0,0
290,1200,8,9,0,0
300,1200,8,9,0,0
10,1300,8,9,0,0
20,1300,8,9,0,0
30,1300,8,9,0,0
40,1300,8,9,0,0
50,1300,8,9,0,0
60,1300,8,9,0,0
70,1300,8,9,0,0
80,1300,8,9,0,0
90,1300,8,9,0,0
100,1300,8,9,0,0
110,1300,8,9,0,0
120,1300,8,9,0,0
130,1300,8,9,0,0
140,1300,8,9,0,0
150,1300,8,9,0,0
160,1300,8,9,0,0
170,1300,8,9,0,0
180,1300,8,9,0,0
190,1300,8,9,0,0
200,1300,8,9,0,0
210,1300,8,9,0,0
220,1300,8,9,0,0
230,1300,8,9,0,0
240,1300,8,9,0,0
250,1300,8,9,0,0
260,1300,8,9,0,0
270,1300,8,9,0,0
280,1300,8,9,0,0
290,1300,8,9,0,0
300,1300,8,9,0,0
10,1400,8,9,0,0
20,1400,8,9,0,0
30,1400,8,9,0,0
40,1400,8,9,0,0
50,1400,8,9,0,0
60,1400,8,9,0,0
70,1400,8,9,0,0
80,1400,8,9,0,0
90,1400,8,9,0,0
100,1400,8,9,0,0
110,1400,8,9,0,0
120,1400,8,9,0,0
130,1400,8,9,0,0
140,1400,8,9,0,0
150,1400,8,9,0,0
160,1400,8,9,0,0
170,1400,8,9,0,0
180,1400,8,9,0,0
190,1400,8,9,0,0
200,1400,8,9,0,0
210,1400,8,9,0,0
220,1400,8,9,0,0
230,1400,8,9,0,0
240,1400,8,9,0,0
250,1400,8,9,0,0
260,1400,8,9,0,0
270,1400,8,9,0,0
280,1400,8,9,0,0
290,1400,8,9,0,0
300,1400,8,9,0,0
10,1500,8,9,0,0
20,1500,8,9,0,0
30,1500,8,9,0,0
40,1500,8,9,0,0
50,1500,8,9,0,0
60,1500,8,9,0,0
70,1500,8,9,0,0
80,1500,8,9,0,0
90,1500,8,9,0,0
100,1500,8,9,0,0
110,1500,8,9,0,0
120,1500,8,9,0,0
130,1500,8,9,0,0
140,1500,8,9,0,0
150,1500,8,9,0,0
160,1500,8,9,0,0
170,1500,8,9,0,0
180,1500,8,9,0,0
190,1500,8,9,0,0
200,1500,8,9,0,0
210,1500,8,9,0,0
220,1500,8,9,0,0
230,1500,8,9,0,0
240,1500,8,9,0,0
250,1500,8,9,0,0
260,1500,8,9,0,0
270,1500,8,9,0,0
280,1500,8,9,0,0
290,1500,8,9,0,0
300,1500,8,9,0,0
10,100,9,9,0,0
20,100,9,9,0,0
30,100,9,9,0,0
40,100,9,9,0,0
50,100,9,9,0,0
60,100,9,9,0,0
70,100,9,9,0,0
80,100,9,9,0,0
90,100,9,9,0,0
100,100,9,9,0,0
110,100,9,9,0,0
120,100,9,9,0,0
130,100,9,9,0,0
140,100,9,9,0,0
150,100,9,9,0,0
160,100,9,9,0,0
170,100,9,9,0,0
180,100,9,9,0,0
190,100,9,9,0,0
200,100,9,9,0,0
210,100,9,9,0,0
220,100,9,9,0,0
230,100,9,9,0,0
240,100,9,9,0,0
250,100,9,9,0,0
260,100,9,9,0,0
270,100,9,9,0,0
280,100,9,9,0,0
290,100,9,9,0,0
300,100,9,9,0,0
10,200,9,9,0,0
20,200,9,9,0,0
30,200,9,9,0,0
40,200,9,9,0,0
50,200,9,9,0,0
60,200,9,9,0,0
70,200,9,9,0,0
80,200,9,9,0,0
90,200,9,9,0,0
100,200,9,9,0,0
110,200,9,9,0,0
120,200,9,9,0,0
130,200,9,9,0,0
140,200,9,9,0,0
150,200,9,9,0,0
160,200,9,9,0,0
170,200,9,9,0,0
180,200,9,9,0,0
190,200,9,9,0,0
200,200,9,9,0,0
210,200,9,9,0,0
220,200,9,9,0,0
230,200,9,9,0,0
240,200,9,9,0,0
250,200,9,9,0,0
260,200,9,9,0,0
270,200,9,9,0,0
280,200,9,9,0,0
290,200,9,9,0,0
300,200,9,9,0,0
10,300,9,9,0,0
20,300,9,9,0,0
30,300,9,9,0,0
40,300,9,9,0,0
50,300,9,9,0,0
60,300,9,9,0,0
70,300,9,9,0,0
80,300,9,9,0,0
90,300,9,9,0,0
100,300,9,9,0,0
110,300,9,9,0,0
120,300,9,9,0,0
130,300,9,9,0,0
140,300,9,9,0,0
150,300,9,9,0,0
160,300,9,9,0,0
170,300,9,9,0,0
180,300,9,9,0,0
190,300,9,9,0,0
200,300,9,9,0,0
210,300,9,9,0,0
220,300,9,9,0,0
230,300,9,9,0,0
240,300,9,9,0,0
250,300,9,9,0,0
260,300,9,9,0,0
270,300,9,9,0,0
280,300,9,9,0,0
290,300,9,9,0,0
300,300,9,9,0,0
10,400,9,9,0,0
20,400,9,9,0,0
30,400,9,9,0,0
40,400,9,9,0,0
50,400,9,9,0,0
60,400,9,9,0,0
70,400,9,9,0,0
80,400,9,9,0,0
90,400,9,9,0,0
100,400,9,9,0,0
110,400,9,9,0,0
120,400,9,9,0,0
130,400,9,9,0,0
140,400,9,9,0,0
150,400,9,9,0,0
160,400,9,9,0,0
170,400,9,9,0,0
180,400,9,9,0,0
190,400,9,9,0,0
200,400,9,9,0,0
210,400,9,9,0,0
220,400,9,9,0,0
230,400,9,9,0,0
240,400,9,9,0,0
250,400,9,9,0,0
260,400,9,9,0,0
270,400,9,9,0,0
280,400,9,9,0,0
290,400,9,9,0,0
300,400,9,9,0,0
10,500,9,9,0,0
20,500,9,9,0,0
30,500,9,9,0,0
40,500,9,9,0,0
50,500,9,9,0,0
60,500,9,9,0,0
70,500,9,9,0,0
80,500,9,9,0,0
90,500,9,9,0,0
100,500,9,9,0,0
110,500,9,9,0,0
120,500,9,9,0,0
130,500,9,9,0,0
140,500,9,9,0,0
150,500,9,9,0,0
160,500,9,9,0,0
170,500,9,9,0,0
180,500,9,9,0,0
190,500,9,9,0,0
200,500,9,9,0,0
210,500,9,9,0,0
220,500,9,9,0,0
230,500,9,9,0,0
240,500,9,9,0,0
250,500,9,9,0,0
260,500,9,9,0,0
270,500,9,9,0,0
280,500,9,9,0,0
290,500,9,9,0,0
300,500,9,9,0,0
10,600,9,9,0,0
20,600,9,9,0,0
30,600,9,9,0,0
40,600,9,9,0,0
50,600,9,9,0,0
60,600,9,9,0,0
70,600,9,9,0,0
80,600,9,9,0,0
90,600,9,9,0,0
100,600,9,9,0,0
110,600,9,9,0,0
120,600,9,9,0,0
130,600,9,9,0,0
140,600,9,9,0,0
150,600,9,9,0,0
160,600,9,9,0,0
170,600,9,9,0,0
180,600,9,9,0,0
190,600,9,9,0,0
200,600,9,9,0,0
210,600,9,9,0,0
220,600,9,9,0,0
230,600,9,9,0,0
240,600,9,9,0,0
250,600,9,9,0,0
260,600,9,9,0,0
270,600,9,9,0,0
280,600,9,9,0,0
290,600,9,9,0,0
300,600,9,9,0,0
10,700,9,9,0,0
20,700,9,9,0,0
30,700,9,9,0,0
40,700,9,9,0,0
50,700,9,9,0,0
60,700,9,9,0,0
70,700,9,9,0,0
80,700,9,9,0,0
90,700,9,9,0,0
100,700,9,9,0,0
110,700,9,9,0,0
120,700,9,9,0,0
130,700,9,9,0,0
140,700,9,9,0,0
150,700,9,9,0,0
160,700,9,9,0,0
170,700,9,9,0,0
180,700,9,9,0,0
190,700,9,9,0,0
200,700,9,9,0,0
210,700,9,9,0,0
220,700,9,9,0,0
230,700,9,9,0,0
240,700,9,9,0,0
250,700,9,9,0,0
260,700,9,9,0,0
270,700,9,9,0,0
280,700,9,9,0,0
290,700,9,9,0,0
300,700,9,9,0,0
10,800,9,9,0,0
20,800,9,9,0,0
30,800,9,9,0,0
40,800,9,9,0,0
50,800,9,9,0,0
60,800,9,9,0,0
70,800,9,9,0,0
80,800,9,9,0,0
90,800,9,9,0,0
100,800,9,9,0,0
110,800,9,9,0,0
120,800,9,9,0,0
130,800,9,9,0,0
140,800,9,9,0,0
150,800,9,9,0,0
160,800,9,9,0,0
170,800,9,9,0,0
180,800,9,9,0,0
190,800,9,9,0,0
200,800,9,9,0,0
210,800,9,9,0,0
220,800,9,9,0,0
230,800,9,9,0,0
240,800,9,9,0,0
250,800,9,9,0,0
260,800,9,9,0,0
270,800,9,9,0,0
280,800,9,9,0,0
290,800,9,9,0,0
300,800,9,9,0,0
10,900,9,9,0,0
20,900,9,9,0,0
30,900,9,9,0,0
40,900,9,9,0,0
50,900,9,9,0,0
60,900,9,9,0,0
70,900,9,9,0,0
80,900,9,9,0,0
90,900,9,9,0,0
100,900,9,9,0,0
110,900,9,9,0,0
120,900,9,9,0,0
130,900,9,9,0,0
140,900,9,9,0,0
150,900,9,9,0,0
160,900,9,9,0,0
170,900,9,9,0,0
180,900,9,9,0,0
190,900,9,9,0,0
200,900,9,9,0,0
210,900,9,9,0,0
220,900,9,9,0,0
230,900,9,9,0,0
240,900,9,9,0,0
250,900,9,9,0,0
260,900,9,9,0,0
270,900,9,9,0,0
280,900,9,9,0,0
290,900,9,9,0,0
300,900,9,9,0,0
10,1000,9,9,0,0
20,1000,9,9,0,0
30,1000,9,9,0,0
40,1000,9,9,0,0
50,1000,9,9,0,0
60,1000,9,9,0,0
70,1000,9,9,0,0
80,1000,9,9,0,0
90,1000,9,9,0,0
100,1000,9,9,0,0
110,1000,9,9,0,0
120,1000,9,9,0,0
130,1000,9,9,0,0
140,1000,9,9,0,0
150,1000,9,9,0,0
160,1000,9,9,0,0
170,1000,9,9,0,0
180,1000,9,9,0,0
190,1000,9,9,0,0
200,1000,9,9,0,0
210,1000,9,9,0,0
220,1000,9,9,0,0
230,1000,9,9,0,0
240,1000,9,9,0,0
250,1000,9,9,0,0
260,1000,9,9,0,0
270,1000,9,9,0,0
280,1000,9,9,0,0
290,1000,9,9,0,0
300,1000,9,9,0,0
10,1100,9,9,0,0
20,1100,9,9,0,0
30,1100,9,9,0,0
40,1100,9,9,0,0
50,1100,9,9,0,0
60,1100,9,9,0,0
70,1100,9,9,0,0
80,1100,9,9,0,0
90,1100,9,9,0,0
100,1100,9,9,0,0
110,1100,9,9,0,0
120,1100,9,9,0,0
130,1100,9,9,0,0
140,1100,9,9,0,0
150,1100,9,9,0,0
160,1100,9,9,0,0
170,1100,9,9,0,0
180,1100,9,9,0,0
190,1100,9,9,0,0
200,1100,9,9,0,0
210,1100,9,9,0,0
220,1100,9,9,0,0
230,1100,9,9,0,0
240,1100,9,9,0,0
250,1100,9,9,0,0
260,1100,9,9,0,0
270,1100,9,9,0,0
280,1100,9,9,0,0
290,1100,9,9,0,0
300,1100,9,9,0,0
10,1200,9,9,0,0
20,1200,9,9,0,0
30,1200,9,9,0,0
40,1200,9,9,0,0
